# SPHEREx Light Curve Data
# Source: 318381458887086976
# RA: 25.99816
# Dec: 35.533183
# Generated: 2026-05-12T13:32:10.943487
# Number of observations: 278
#
# Column descriptions:
# - obs_id: Observation identifier
# - mjd: Modified Julian Date
# - flux: Flux density in microJansky (μJy)
# - flux_error: Flux density uncertainty in microJansky (μJy)
# - mag_ab: AB magnitude
# - mag_ab_error: AB magnitude uncertainty
# - wavelength: Central wavelength in microns
# - bandwidth: Bandwidth in microns
# - band: SPHEREx detector band (D1-D6)
# - flag: Combined flag bitmap (integer)
# - flag_binary: Flag bitmap in binary format
# - pix_x, pix_y: Pixel coordinates
# - is_upper_limit: True if flux_error > flux
# - snr: Signal-to-noise ratio
#
obs_id,mjd,flux,flux_error,mag_ab,mag_ab_error,wavelength,bandwidth,band,flag,flag_binary,pix_x,pix_y,is_upper_limit,snr,correction_factor,flux_calib,flux_error_calib
2025W29_2A_0802_2,60876.7621314325,193.80345447171288,36.77929684329333,18.181596215212203,0.2060469679302771,0.8424552192629227,0.020997011017705,D1,2097152,1000000000000000000000,9.563231503982198,9.988608835693231,False,5.2693626878582585,1.3723611150219375,265.96832487390316,50.47447682558486
2025W29_2A_0802_2,60876.7621314325,170.62332693579307,25.6319685033896,18.319903985281364,0.163105225429244,2.781088846102555,0.080183249011679,D4,2097152,1000000000000000000000,9.156585003410056,9.73030821536884,False,6.656661072021435,1.4292508193085214,243.86352981612796,36.634511983959804
2025W29_2A_0802_3,60876.7636236775,193.3284020887145,33.87299615646779,18.184260846507836,0.1902314294918434,0.8620340258005945,0.0214269510460621,D1,2097152,1000000000000000000000,9.11472966101404,9.359472806732969,False,5.707449119519352,1.3732930716098204,265.4965551338292,46.5175509363433
2025W29_2A_0802_3,60876.763623689,160.25338089349478,25.57046251631872,18.38798199831537,0.1732430028719904,2.8568958816365546,0.0833623050273003,D4,2097152,1000000000000000000000,9.471035436565076,9.21679083482786,False,6.2671287541718605,1.4206511359991307,227.66414761404474,36.326706621831384
2025W29_2A_0826_1,60876.896434383496,173.0119331649233,37.33973163334427,18.30480985303138,0.234325446624705,0.8825219141558287,0.0223060900300997,D1,2097152,1000000000000000000000,9.322829217748245,9.095292804429269,False,4.633454114341415,1.375880128345508,238.04368080825913,51.37499475207254
2025W29_2A_0826_1,60876.896434383496,174.3788564466831,25.57540146396465,18.296265436771314,0.1592402879940933,2.934739461657495,0.0858373531467133,D4,2097152,1000000000000000000000,9.502237605845597,9.08367420628945,False,6.818225578682715,1.4087315160018585,245.65299080080635,36.028874076687075
2025W29_2A_0826_2,60876.897926629,157.2990747631225,25.187741354002647,18.408184579749022,0.1738550766767483,3.014779254894412,0.0844582150073343,D4,2097152,1000000000000000000000,9.353367310195985,9.469891409122871,False,6.245064714312929,1.3999097704367938,220.20451164156287,35.260565216703185
2025W29_2A_0826_2,60876.897926629,208.61199784365303,35.2426341096786,18.10165179433445,0.1834228337748792,0.9033696981024196,0.0233740295049654,D1,2097152,1000000000000000000000,9.411776747461772,9.376266995455191,False,5.919307767814168,1.3744379594472074,286.7242486324357,48.4388141112512
2025W29_2A_0826_3,60876.8994188745,227.7973500037294,36.83270478369422,18.006128331079644,0.1755534078959656,0.924769787250228,0.0241486210121913,D1,2097152,1000000000000000000000,9.060050513306164,9.636660251874329,False,6.18464897817048,1.374358545166877,313.0752345439954,50.621342561079054
2025W29_2A_0826_3,60876.899418886,129.92619511390862,24.2768003623204,18.615758199174277,0.2028705686789937,3.097671166191153,0.089674376514708,D4,2097152,1000000000000000000000,9.725670297844042,9.860012924614246,False,5.351866521733433,1.3912045938924944,180.75391950944223,33.77399618907111
2025W30_1B_0008_1,60877.0323716755,109.92018527396075,27.056251878324087,18.797306370666934,0.2672480232464685,3.182175325754596,0.0925126655021862,D4,2097152,1000000000000000000000,9.95066025551121,9.857599032370674,False,4.0626538283383775,1.380895477095933,151.78828668635938,37.361855845946074
2025W30_1B_0008_1,60877.032371687,248.50040536909736,34.97648233844032,17.911682246205707,0.1528175905126728,0.9466340663136684,0.0246383564290207,D1,2097152,1000000000000000000000,9.49335735635577,9.518490935451103,False,7.104785523156717,1.3743059937251623,341.515596541883,48.06838931714081
2025W30_1B_0008_2,60877.033863932505,235.9794059763251,36.36829994221207,17.967814741103318,0.1673297709577425,0.9689409117533856,0.0252367372644237,D1,2097152,1000000000000000000000,9.62410106894509,9.570055798723017,False,6.488601511516567,1.376181089820407,324.75039609167135,50.04936664938885
2025W30_1B_0008_2,60877.033863932505,130.33725290780626,26.75246970159993,18.612328591954583,0.2228535915381588,3.2686362897404155,0.0930611803357324,D4,2097152,1000000000000000000000,9.839042378853527,9.032674835479057,False,4.87197086331104,1.3817398990064897,180.09218266961554,36.96495478366287
2025W30_1B_0008_3,60877.035356189,196.5543736032736,36.73706567249623,18.16629322022745,0.2029299146388564,0.9921528671926584,0.0261088453159175,D1,2097152,1000000000000000000000,9.271126817719807,9.608454080831276,False,5.350301391937981,1.3799301347963837,271.2313032611841,50.69458398547132
2025W30_1B_0008_3,60877.035356189,137.23293520557,25.736544748499327,18.556354119140416,0.2036180190780417,3.3567984968935725,0.0960539189328874,D4,2097152,1000000000000000000000,9.299496681244907,9.18358370951206,False,5.332220643704392,1.3874728501076798,190.40697173831475,35.7087570941242
2025W30_1B_0103_1,60877.574113481,146.56634610482902,35.96339221538293,18.484914347409703,0.2664101139986829,0.7676014044415554,0.0182077886682939,D1,2097152,1000000000000000000000,9.448195561588705,9.379135574649643,False,4.07543162855858,1.3761195906616233,201.6928202065471,49.48992857423617
2025W30_1B_0103_1,60877.574113481,249.1394417734372,30.218603742087875,17.908893782437353,0.1316910397907232,2.499443447707864,0.0717228359084249,D4,2097152,1000000000000000000000,9.96646681635542,9.759012161967618,False,8.244571585762603,1.4077026767886849,350.71425907810624,42.53880937655367
2025W30_1B_0103_2,60877.575605738,194.48576925184625,33.96818816940381,18.177780427510235,0.1896307984251572,0.7854412649468901,0.0188965189609759,D1,2097152,1000000000000000000000,9.428367130332171,9.054827242973005,False,5.725526727593482,1.3723138328333648,266.8955114335465,46.6150145011595
2025W30_1B_0103_2,60877.575605738,194.0697326789969,27.891197773214373,18.180105480893964,0.1560391865254806,2.5676605709876936,0.0749560966832868,D4,2097152,1000000000000000000000,9.742427077311127,9.493795865770585,False,6.958099621858978,1.4232257657969596,276.2050439100766,39.69547130977748
2025W30_1B_0103_3,60877.577097995,155.51579510776125,108.78559206892078,18.420563737175293,0.7594884865774099,2.636520745421572,0.0756673620173386,D4,2097157,1000000000000000000101,9.981883277133562,9.202945946654616,False,1.4295624278005004,1.4395016046443219,223.8652366051599,156.59703434539406
2025W30_1B_0103_3,60877.577097995,176.52954786745124,36.005131285000694,18.28295647779006,0.2214477693136532,0.8041815414699622,0.0197282320491863,D1,2097152,1000000000000000000000,9.967280172458686,9.673245914319942,False,4.902899713658074,1.3736170903075924,242.4840038950032,49.45726367184552
2025W30_1B_0185_1,60878.050178319,88.10378253326215,26.287361075684917,19.037513614382497,0.3239490839867797,3.4473796830499728,0.0982842865768444,D4,2097152,1000000000000000000000,9.50565823269757,9.7314822453794,False,3.351564361276101,1.400386668323244,123.3793624884306,36.812469995788526
2025W30_1B_0185_1,60878.0501783305,238.9850374922764,39.65420169784239,17.95407322187605,0.1801535481296405,1.0154234276088514,0.0269569906580611,D1,2097152,1000000000000000000000,9.705222553794696,9.042316423174489,False,6.0267267341125095,1.3784306639789579,329.4243039115147,54.6605675759124
2025W30_1B_0490_4,60879.7522548815,160.5864331308939,36.9734508779339,18.38572787032813,0.2499801100899862,0.7549447325134353,0.0166156198886514,D1,2097152,1000000000000000000000,9.629801293144835,9.530662737671303,False,4.343290369650981,1.37489055118681,220.78876956045852,50.83444825684098
2025W30_1B_0490_4,60879.7522548815,183.4686591813869,34.457714398121645,18.24109528230452,0.2039148714673314,2.4534632856195278,0.0643300599121079,D4,2097152,1000000000000000000000,9.408201214272989,9.54861742175096,False,5.324458176813612,1.4068793727905686,258.1182721558362,48.47784762022592
2025W30_1B_0504_1,60879.815764534,155.70301060196036,77.30988088200954,18.419257475079725,0.5390912888236684,4.299459516274568,0.0372612867521849,D5,2097152,1000000000000000000000,9.006203088363561,9.792115228417163,False,2.014011777350874,1.2698811207799394,197.7243136120282,98.17435818180988
2025W30_1B_0504_1,60879.815764534,287.4279244829687,35.02679798194781,17.753677602858907,0.1323109533430289,1.526569090703906,0.0373078111034688,D2,2097152,1000000000000000000000,9.718928088791698,9.692479085876156,False,8.205943478793122,1.363528972619793,391.91630257250176,47.76005386648633
2025W30_1B_0504_2,60879.8172567795,301.1466463315014,33.97973041373948,17.70305492228308,0.122508498724924,1.5636576554378478,0.0380888668929727,D2,2097152,1000000000000000000000,9.150047367548751,9.068144483226764,False,8.862537832546627,1.3680288727001995,411.97730709832956,46.4852522925647
2025W30_1B_0504_2,60879.817256791,11.8630825106516,78.73560785524427,21.214506122407307,7.206061323043246,4.336333579101178,0.0377415201205459,D5,2097152,1000000000000000000000,9.876963338031404,9.237155576443335,True,0.1506698536253371,1.2399557531047265,14.709697408638513,97.62866993430782
2025W30_1B_0504_3,60879.818749048,312.2689731565817,33.45845179468262,17.663677912113336,0.1163325709289278,1.6010707220850424,0.038848490315695,D2,2097152,1000000000000000000000,9.083806913455255,9.352967336664213,False,9.333037137307384,1.3726046388267439,428.621841116388,45.92522614134236
2025W30_1B_0504_3,60879.818749048,12.035262048155069,78.20791387582287,21.19886112308418,7.055364748506096,4.373324402037704,0.0381085553940376,D5,2097152,1000000000000000000000,9.268009188306625,9.677425593544733,True,0.1538880332144448,1.2228633911001001,14.717481360985245,95.63759477305332
2025W30_1B_0504_4,60879.820241282,53.83882306803208,82.70307608161197,19.572261106202667,1.6678247931461394,4.410437676497106,0.0371150051454356,D5,2097152,1000000000000000000000,9.325090567909356,9.167739959299231,True,0.650989366041277,1.2229718156483385,65.84336319988084,101.14353111523167
2025W30_1B_0504_4,60879.8202412935,300.1287288432029,34.872068083328486,17.706731077908152,0.12615209146686,1.639460849980072,0.0394489994134251,D2,2097152,1000000000000000000000,9.704844410255989,9.725062379484337,False,8.606565235134058,1.3783063560877156,413.66933460911304,48.06439308917521
2025W30_1B_0542_1,60880.019777080495,175.49475420731343,36.64300971067723,18.28933965173993,0.2266998946714272,0.7722329008981269,0.0178835662645913,D1,2097152,1000000000000000000000,9.641529698646444,9.302848661391714,False,4.789310583190902,1.3736961854926397,241.07647442855486,50.33636266452706
2025W30_1B_0542_1,60880.019777080495,159.59655722876352,29.994670461408163,18.39244120340114,0.2040538983748877,2.5166469643055702,0.0720789647596841,D4,2097152,1000000000000000000000,9.238493378899594,9.355402706215497,False,5.320830493340614,1.4196099224692784,226.56485623388872,42.5807318082112
2025W30_1B_0542_2,60880.021269349,129.122529319113,29.062312677347045,18.62249493838248,0.2443725756782101,2.5845938172454845,0.0741543860443184,D4,2097152,1000000000000000000000,9.872949224617567,9.496776511987616,False,4.442954377122198,1.4355893614124737,185.36692940918886,41.721546897642284
2025W30_1B_0542_2,60880.021269349,173.63235540253086,36.693424175532094,18.30092335827521,0.2294467469013077,0.7902763248579601,0.0189179921515955,D1,2097152,1000000000000000000000,9.520850278738353,9.392614985350802,False,4.731974714922146,1.3738397215170597,238.54302679256412,50.41088365082036
2025W30_1B_0542_3,60880.022761606,150.25719460796824,33.82155001700341,18.457911809898185,0.2443895046111234,0.8092086492710387,0.0196006592556866,D1,2097152,1000000000000000000000,9.872462142588825,9.438263651264611,False,4.442646612364841,1.3757849968188105,206.72159400572698,46.531181082550276
2025W30_1B_0542_3,60880.022761606,146.00996079124369,66.88620052613061,18.48904378915,0.4973685981175016,2.654183257605684,0.0760924863263298,D4,2097157,1000000000000000000101,9.023657606937936,9.642869002420989,False,2.1829609043826848,1.4440447740530427,210.8449208402851,96.58666832602277
2025W30_1B_0542_4,60880.0242538515,134.3033717789401,26.67712598823784,18.57978270982847,0.2156633980269561,2.7252597540923587,0.0779192684742907,D4,2097152,1000000000000000000000,9.896457090176613,9.703755439288615,False,5.034401825674757,1.4427581649255812,193.7672862111017,38.488641336278555
2025W30_1B_0542_4,60880.0242538515,159.1363377544709,36.39396647088501,18.39557660172678,0.2483043633513752,0.8282531746048175,0.0202355252409095,D1,2097152,1000000000000000000000,9.931516229180406,9.419707884295237,False,4.372602197174061,1.3750125887873168,218.81446774590785,50.042162053370404
2025W30_2B_0087_1,60880.970645437,244.9842713071369,37.2915609665969,17.927154494229434,0.165271009674815,0.8476214011065648,0.0206645531623488,D1,2097152,1000000000000000000000,9.574917878296947,9.0645624912009,False,6.569429247721118,1.3693448132962032,335.46794125357775,51.06500558932861
2025W30_2B_0087_1,60880.970645437,142.8292255473158,27.6215716586457,18.5129572966083,0.2099692151042143,2.79900102435189,0.0821383588487494,D4,2097152,1000000000000000000000,9.310344234176084,9.423016381819338,False,5.170930434822289,1.4310375910729438,204.39399086204494,39.527507368037035
2025W30_2B_0087_2,60880.972137694,89.07691053024028,26.386782819803265,19.02558713521692,0.321621902511137,2.8751039502019697,0.0837008398387788,D4,2097152,1000000000000000000000,9.03239768889187,9.34040845723234,False,3.375815503487152,1.430267651158019,127.40382359649978,37.740161885296786
2025W30_2B_0087_2,60880.972137705496,197.06987367576036,34.78039974727257,18.163449404501627,0.1916190360161533,0.8672131512810037,0.0211039333247665,D1,2097152,1000000000000000000000,9.514252945410844,9.873372593290712,False,5.666118707885589,1.37330727478006,270.63749115890914,47.76417599268798
2025W30_2B_0087_3,60880.973629939,155.8236158281014,25.57494501756955,18.41841680557712,0.1781992003760584,2.953427961314389,0.0861395825912868,D4,2097152,1000000000000000000000,9.266809026216627,9.241383125120803,False,6.092823101713542,1.4082892920009713,219.44472961158826,36.01692121175679
2025W30_2B_0087_3,60880.973629951,187.60283212908365,35.3453325716944,18.216901524050847,0.204558251103055,0.8880676758102826,0.0223279086053502,D1,2097152,1000000000000000000000,9.963998567646168,9.664411128296154,False,5.307711612234811,1.3750751661629226,257.96799556253455,48.60248905910644
2025W30_2B_0087_4,60880.975122208,160.69405590886427,26.461236693261068,18.385000468852745,0.1787864680996144,3.0342738049045668,0.090516906400781,D4,2097152,1000000000000000000000,9.19993465881737,9.15478926573738,False,6.072809739455168,1.3969844110893799,224.48709105940864,36.965935158632
2025W30_2B_0087_4,60880.975122208,174.30560417415217,35.46825834691815,18.29672162369399,0.2209290538271419,0.9089683523601672,0.0235835641012415,D1,2097152,1000000000000000000000,9.105585022706752,9.470564908534833,False,4.914411146700629,1.3771827108635515,240.05066447526806,48.846272179817525
2025W30_2B_0240_1,60881.786091652,100.87228496699716,23.906496018881743,18.890570353468227,0.2573169455326424,3.11690389479994,0.0906366486175531,D4,2097152,1000000000000000000000,9.693475977499729,9.685866901583772,False,4.219450850820069,1.3914886633972325,140.36264098255162,33.26561819182502
2025W30_2B_0240_1,60881.786091652,233.6466602626995,35.992582135648846,17.9786010559641,0.1672544751269586,0.9303921731099842,0.0243665744433549,D1,2097152,1000000000000000000000,9.8206762630664,9.8670322476681,False,6.491522597132152,1.374305192620156,321.10181843738536,49.46479252482967
2025W30_2B_0240_2,60881.7875838975,270.5421251291993,35.85091194317615,17.81941275719958,0.1438764223934192,0.9522777871771384,0.0250045617980703,D1,2097152,1000000000000000000000,9.785223334810418,9.47453212975713,False,7.546310831869766,1.3734299058658574,371.5706454489452,49.23871461532156
2025W30_2B_0240_2,60881.787583909,131.17772695421,28.78059849506403,18.605349747043498,0.2382122217410131,3.2024508254437154,0.0931994339624035,D4,2097152,1000000000000000000000,9.464773726387342,9.416299880661036,False,4.557852644263371,1.3768955694400495,180.6180310524683,39.62787855368662
2025W30_2B_0240_3,60881.789076166,234.62164964489844,33.894304328466625,17.974079789934187,0.1568494356774145,3.2899555160218994,0.0958228194707267,D4,2097152,1000000000000000000000,9.72253829286217,9.134378574903316,False,6.922155633324152,1.3768573864244957,323.0405513286786,46.66762327236903
2025W30_2B_0240_3,60881.789076166,259.3611299733892,36.59853257404816,17.86523777593991,0.1532085854990716,0.9749277953990624,0.0256917381438141,D1,2097152,1000000000000000000000,9.26782457038452,9.118004509174266,False,7.0866538009040525,1.3751868651547108,356.6700192710886,50.329821279767856
2025W30_2B_0240_4,60881.7905861775,110.51014922661388,25.883389915502345,18.79149458660546,0.2542982136012218,3.379192798575934,0.0978502575043897,D4,2097152,1000000000000000000000,9.66192039486231,9.821782140893674,False,4.269539252291911,1.3918835077520988,153.8172541477472,36.02666354810471
2025W30_2B_0240_4,60881.7905861775,238.18648367871103,37.11999257733791,17.95770721744274,0.1692057384579921,0.998264525828524,0.0264284619883161,D1,2097152,1000000000000000000000,9.400770658996889,9.66234930882722,False,6.416663020135571,1.3775822208926463,328.1214651727288,51.1358418142077
2025W30_2B_0379_1,60882.533640275,315.750774477411,38.14870805219008,17.6516389388211,0.1311776148944138,1.0217073108716757,0.0271780194862064,D1,2097152,1000000000000000000000,9.07605454910335,9.019239125801995,False,8.276840569422221,1.3748679260970582,434.115612469298,52.449435122996725
2025W30_2B_0379_1,60882.533640275,129.60869856684323,28.239004912516588,18.61841462554613,0.2365590454875956,3.4686280148944264,0.0991481177119207,D4,2097152,1000000000000000000000,9.12540928143994,9.293928704517388,False,4.589704876937636,1.3962899590677715,180.97132441672468,39.42983901341238
2025W30_2B_0537_3,60883.351413666,171.75970998776037,59.13209844079408,18.312696754668075,0.3737888247777486,3.830503700731641,0.0358349027711979,D5,2097152,1000000000000000000000,9.83007316539939,9.17352757268898,False,2.904678076996278,1.4138368578387601,242.84020867239184,83.60314025694456
2025W30_2B_0537_3,60883.35141367751,265.6477981434352,36.007722257190224,17.839234448615038,0.1471681225243864,1.1130219676583,0.0264259143253324,D2,2097152,1000000000000000000000,9.806580593231368,9.860984551482447,False,7.377522972600389,1.3829562128266237,367.3792728661765,49.797103205316716
2025W30_2B_0537_4,60883.3529059345,245.88289889111144,36.18952067432395,17.923179188274084,0.1598007547745596,1.138944170300074,0.0274769528192751,D2,2228224,1000100000000000000000,9.147231008799348,9.961725348096484,False,6.794312118799698,1.385904759825945,340.77027993299293,50.15522895836501
2025W30_2B_0537_4,60883.3529059345,48.97754083175432,58.03967216548675,19.67500756160579,1.2866259169448888,3.86360729486,0.0357699365223334,D5,2097152,1000000000000000000000,9.633075309343992,9.39600469884237,True,0.8438631543628666,1.43018955176775,70.04716716885339,83.00773271910465
2025W30_2B_0612_1,60883.755814754,256.2196736755816,34.00292764431035,17.878468815667382,0.144088114240375,1.166153799460074,0.0280443009343941,D2,2097152,1000000000000000000000,9.118600336305176,9.912916967745932,False,7.53522391823971,1.3870918412057802,355.40021891180663,47.16518351253336
2025W30_2B_0612_1,60883.7558147655,103.86584400951864,58.70388114056915,18.858818113709127,0.6136466681798957,3.896795326195812,0.035924038548182,D5,2097152,1000000000000000000000,9.059332969163869,9.463944111460217,False,1.7693181778016869,1.4031733171993868,145.74178088255033,82.37171963249094
2025W30_2B_0612_2,60883.757307011,319.82630089754184,36.28306296233196,17.637714562348428,0.1231725938960304,1.1940306412759996,0.0286464545642881,D2,2097152,1000000000000000000000,9.256976167159522,9.86084334379899,False,8.814754730866476,1.3852466798119938,443.03832143487153,50.26099250197987
2025W30_2B_0612_2,60883.757307011,86.90120400077781,61.43835187473413,19.052435516091457,0.7676055097058413,3.930660148462288,0.0360745836833206,D5,2097152,1000000000000000000000,9.620662456950049,9.511096869262865,False,1.414445559639353,1.3948431404285084,121.21354829546338,85.6968636717059
2025W30_2B_0612_3,60883.758799256495,24.339398835138542,58.71397276902653,20.4342253818021,2.61912327384532,3.964928922311457,0.0362123567942316,D5,2097152,1000000000000000000000,9.725527560103751,9.534066783226065,True,0.414541849022663,1.4021128365543247,34.12658354076313,82.32361490455317
2025W30_2B_0612_3,60883.758799256495,295.852794673961,36.56468479666819,17.722310809876937,0.1341870106147281,1.2227172833136766,0.0292967066408783,D2,2097152,1000000000000000000000,9.921575231413104,9.764988661913044,False,8.091216875495107,1.388412258370689,410.765646798554,50.76685659515448
2025W30_2B_0612_4,60883.760291525,238.7937042832904,77.16983955969066,17.954942818553796,0.3508722684997321,3.999618122726421,0.0364422421463602,D5,2097152,1000000000000000000000,9.389513304923158,9.476511788840192,False,3.094391612653077,1.3578244032039004,324.23991900730744,104.78309134547771
2025W30_2B_0612_4,60883.760291525,268.8911847327385,34.19350915915381,17.826058588386367,0.1380674896379445,1.25195395875831,0.030005868361934,D2,2097152,1000000000000000000000,9.155489579316464,9.596879753211187,False,7.863807820401922,1.3920156205232554,374.3007293689763,47.59789887004711
2025W30_2B_0648_1,60883.96032471951,20.468637676646004,72.72001278339654,20.6222776538718,3.857352498817848,4.308297887214484,0.0376389169186387,D5,2097152,1000000000000000000000,9.848603943434872,9.113217301076164,True,0.28147186576567,1.2560026051711284,25.708662246171293,91.33652550402381
2025W30_2B_0648_1,60883.96032471951,321.80131183582074,34.76206469514447,17.631030474536708,0.1172848922720317,1.5353289346973364,0.0375732274523285,D2,2097152,1000000000000000000000,9.698417677791149,9.1296875874911,False,9.257255420756689,1.3634700787621505,438.76645999454985,47.397035087823596
2025W30_2B_0648_2,60883.961816988,117.29067823286177,78.87121909528922,18.726841256004867,0.7300950030756497,4.345153992524008,0.037969203022744,D5,2097152,1000000000000000000000,9.451077816888008,9.522553640312283,False,1.487116334428096,1.2534563316840357,147.0187432784955,98.8616289626291
2025W30_2B_0648_2,60883.961816988,321.4310803088018,32.75955347016954,17.632280330179334,0.110655861966124,1.5726035677821422,0.038175873583819,D2,2097152,1000000000000000000000,9.896587388724273,9.48580254900578,False,9.811827276629186,1.3684409132798456,439.85944109430415,44.82951326935874
2025W30_2B_0648_3,60883.963309245,298.54298050574965,32.172750411077445,17.712482839286714,0.1170053299152382,1.6101032566193727,0.0387749340723739,D2,2097152,1000000000000000000000,9.635295992707158,9.817600362550202,False,9.279373901553592,1.3744121843410158,410.3211099565847,44.218620168747265
2025W30_2B_0648_3,60883.963309245,18.74967485820466,75.3093927265066,20.71751564764224,4.360936115419449,4.380403890434423,0.0381458355140405,D5,2097152,1000000000000000000000,9.67529464065097,9.037058585884743,True,0.2489686104135234,1.2239138305834931,22.94798637790028,92.17220733081535
2025W30_2B_0648_4,60883.9648192565,257.4748837184547,31.568754534094108,17.87316282329956,0.1331210999759804,1.6481302224425485,0.0393660395004696,D2,2097152,1000000000000000000000,9.15977492229212,9.205334727977217,False,8.156003856293507,1.3816904455460417,355.7505868018669,43.61824651754611
2025W30_2B_0648_4,60883.964819268,141.28463019743415,86.63197874072127,18.52476270195157,0.665744573045185,4.413511902606875,0.0381042939248389,D5,2097152,1000000000000000000000,9.60913357617505,9.472106106036552,False,1.6308600155640156,1.2331754525403698,174.22873778071965,106.83242958805664
2025W31_1A_0006_1,60884.027920321,170.5185656736424,63.00367981832544,18.320570822754057,0.4011608703222786,4.034314969297212,0.0367153498843632,D5,2097152,1000000000000000000000,9.898350482418662,9.911732711567057,False,2.706485814246756,1.3515630730470374,230.46659663344118,85.15344710852754
2025W31_1A_0006_1,60884.027920321,302.5763449818996,37.40509126958757,17.69791256888349,0.1342208751847501,1.2814759663021025,0.0307690076212791,D2,2097152,1000000000000000000000,9.221142912630514,9.886595817550727,False,8.089175422702713,1.390641852771287,420.7753289903929,52.01708542621835
2025W31_1A_0006_2,60884.029412578,46.91135388347181,60.61097748915924,19.721805082328537,1.4028060846256245,4.069566802449323,0.0367653334233329,D5,2097152,1000000000000000000000,9.388167379488696,9.76745471209122,True,0.7739745476281467,1.3521084377370327,63.42923741151015,81.95261408258156
